PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
IN,23844,"Gary, IN Metropolitan Division",27-3031,Public Relations Specialists,,360,19.2,1.369,0.76,18.55,"38,580",8.5,8.44,10.63,17.05,22.95,28.79,"17,550","22,110","35,460","47,730","59,890",,
IN,23844,"Gary, IN Metropolitan Division",27-3011,Radio and Television Announcers,,30,23.7,0.117,0.76,18.1,"37,650",7.2,8.95,11.24,15.87,24.02,28.77,"18,620","23,380","33,010","49,970","59,840",,
IN,23844,"Gary, IN Metropolitan Division",27-3022,Reporters and Correspondents,,80,45.9,0.289,0.76,21.37,"44,450",17.7,10.01,12.89,17.17,26.47,40.96,"20,820","26,810","35,720","55,050","85,200",,
IN,23844,"Gary, IN Metropolitan Division",27-3043,Writers and Authors,,60,36.7,0.233,0.76,13.4,"27,880",14.6,7.9,8.58,9.94,14.74,22.45,"16,440","17,850","20,670","30,660","46,690",,
IN,26900,"Indianapolis-Carmel, IN",27-2011,Actors,,160,12.6,0.184,0.75,10.4,0,7.2,7.78,8.37,9.36,12.08,14.51,0,0,0,0,0,,TRUE
IN,26900,"Indianapolis-Carmel, IN",27-1011,Art Directors,,180,12.9,0.211,0.76,33.89,"70,500",4.6,20.14,24.41,30.83,41.11,53.11,"41,890","50,770","64,130","85,510","110,470",,
IN,26900,"Indianapolis-Carmel, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"11,520",4.5,13.318,0.76,21.01,"43,710",2.4,9.18,12.2,18.04,25.96,35.27,"19,100","25,380","37,530","53,990","73,350",,
IN,26900,"Indianapolis-Carmel, IN",27-2021,Athletes and Sports Competitors,,170,8.0,0.202,0.75,0.0,"49,560",13.1,0.0,0.0,0.0,0.0,0.0,"26,950","32,400","41,890","51,680","58,940",TRUE,
IN,26900,"Indianapolis-Carmel, IN",27-4011,Audio and Video Equipment Technicians,,370,19.8,0.424,0.75,17.75,"36,910",3.1,11.44,13.23,15.93,18.88,26.98,"23,800","27,510","33,140","39,260","56,120",,
IN,26900,"Indianapolis-Carmel, IN",27-3021,Broadcast News Analysts,,50,15.0,0.058,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
IN,26900,"Indianapolis-Carmel, IN",27-4012,Broadcast Technicians,,210,31.9,0.237,0.75,13.91,"28,940",12.0,8.25,9.44,11.73,17.29,22.25,"17,170","19,640","24,400","35,970","46,280",,
IN,26900,"Indianapolis-Carmel, IN",27-4031,"Camera Operators, Television, Video, and Motion Picture",,50,16.0,0.055,0.75,19.38,"40,310",2.9,14.87,16.31,18.77,22.5,25.6,"30,920","33,930","39,040","46,790","53,250",,
IN,26900,"Indianapolis-Carmel, IN",27-2022,Coaches and Scouts,,"1,120",15.9,1.29,0.75,0.0,"29,300",4.3,0.0,0.0,0.0,0.0,0.0,"16,580","18,360","24,090","35,560","51,060",TRUE,
IN,26900,"Indianapolis-Carmel, IN",27-1021,Commercial and Industrial Designers,,360,28.0,0.415,0.76,22.02,"45,800",6.4,12.01,14.25,22.11,28.31,33.46,"24,990","29,640","45,990","58,880","69,600",,
IN,26900,"Indianapolis-Carmel, IN",27-1012,Craft Artists,,0,0.0,0.0,0.76,16.34,"33,980",12.5,10.55,12.31,16.71,20.19,22.26,"21,940","25,610","34,750","42,000","46,290",,
IN,26900,"Indianapolis-Carmel, IN",27-2031,Dancers,,0,0.0,0.0,0.75,8.63,0,5.6,7.68,8.03,8.61,9.2,9.73,0,0,0,0,0,,TRUE
IN,26900,"Indianapolis-Carmel, IN",27-3041,Editors,,690,22.7,0.798,0.75,23.45,"48,780",4.4,9.19,15.62,21.19,31.09,39.35,"19,120","32,490","44,070","64,670","81,840",,
IN,26900,"Indianapolis-Carmel, IN",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",,100,3.7,0.12,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,TRUE
IN,26900,"Indianapolis-Carmel, IN",27-4032,Film and Video Editors,,90,28.1,0.105,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
IN,26900,"Indianapolis-Carmel, IN",27-1023,Floral Designers,,380,18.6,0.436,0.76,11.58,"24,090",5.1,8.85,9.94,11.23,13.32,14.84,"18,410","20,680","23,350","27,700","30,860",,
IN,26900,"Indianapolis-Carmel, IN",27-1024,Graphic Designers,,"1,220",7.7,1.408,0.76,20.87,"43,410",1.7,13.55,16.4,20.13,24.81,29.53,"28,180","34,120","41,860","51,600","61,420",,
IN,26900,"Indianapolis-Carmel, IN",27-1025,Interior Designers,,390,22.2,0.456,0.76,20.5,"42,650",11.0,8.44,14.75,18.81,22.9,34.74,"17,560","30,690","39,130","47,630","72,260",,
IN,26900,"Indianapolis-Carmel, IN",27-3091,Interpreters and Translators,,470,9.3,0.547,0.75,18.36,"38,200",3.4,12.66,14.32,17.08,20.63,23.49,"26,320","29,780","35,520","42,900","48,850",,
IN,26900,"Indianapolis-Carmel, IN",27-3099,"Media and Communication Workers, All Other",,80,14.0,0.088,0.75,17.94,"37,320",5.2,11.98,14.11,17.17,21.16,26.51,"24,910","29,340","35,720","44,020","55,140",,
IN,26900,"Indianapolis-Carmel, IN",27-1026,Merchandise Displayers and Window Trimmers,,390,12.3,0.453,0.75,12.37,"25,720",5.0,9.59,10.21,11.25,13.68,17.16,"19,950","21,240","23,400","28,460","35,700",,
IN,26900,"Indianapolis-Carmel, IN",27-1014,Multimedia Artists and Animators,,150,28.7,0.168,0.76,23.6,"49,090",6.5,14.37,18.09,22.04,31.36,34.96,"29,890","37,630","45,850","65,230","72,730",,
IN,26900,"Indianapolis-Carmel, IN",27-2041,Music Directors and Composers,,160,6.6,0.186,0.75,30.75,"63,960",6.8,18.9,21.54,28.35,37.66,45.65,"39,310","44,800","58,960","78,340","94,950",,
IN,26900,"Indianapolis-Carmel, IN",27-2042,Musicians and Singers,,210,14.0,0.248,0.75,23.55,0,15.7,10.14,11.17,29.01,33.17,35.67,0,0,0,0,0,,TRUE
IN,26900,"Indianapolis-Carmel, IN",27-4021,Photographers,,470,19.4,0.545,0.75,14.39,"29,940",8.0,8.39,10.0,12.54,17.83,22.67,"17,450","20,800","26,080","37,090","47,150",,
IN,26900,"Indianapolis-Carmel, IN",27-2012,Producers and Directors,,290,13.4,0.33,0.75,26.55,"55,230",3.7,14.15,18.89,23.07,32.75,42.32,"29,440","39,290","47,990","68,120","88,030",,
IN,26900,"Indianapolis-Carmel, IN",27-3012,Public Address System and Other Announcers,,30,49.0,0.035,0.75,19.87,"41,330",10.6,8.33,18.51,20.29,22.03,37.85,"17,330","38,510","42,210","45,820","78,730",,
IN,26900,"Indianapolis-Carmel, IN",27-3031,Public Relations Specialists,,"1,900",6.1,2.197,0.75,27.51,"57,210",4.3,13.47,17.49,23.19,32.53,48.48,"28,030","36,370","48,220","67,670","100,840",,
IN,26900,"Indianapolis-Carmel, IN",27-3011,Radio and Television Announcers,,260,34.7,0.297,0.75,13.13,"27,310",7.2,8.15,9.31,11.47,13.96,19.99,"16,940","19,360","23,870","29,030","41,570",,
IN,26900,"Indianapolis-Carmel, IN",27-3022,Reporters and Correspondents,,240,35.4,0.274,0.75,25.71,"53,480",9.1,9.45,14.11,23.12,33.02,44.96,"19,660","29,350","48,090","68,680","93,520",,
IN,26900,"Indianapolis-Carmel, IN",27-4014,Sound Engineering Technicians,,120,41.9,0.141,0.75,21.27,"44,250",10.7,10.38,12.43,19.95,25.71,40.2,"21,590","25,850","41,490","53,470","83,620",,
IN,26900,"Indianapolis-Carmel, IN",27-3042,Technical Writers,,390,19.6,0.449,0.75,27.97,"58,180",3.1,16.7,21.12,28.77,34.08,39.1,"34,740","43,920","59,840","70,890","81,340",,
IN,26900,"Indianapolis-Carmel, IN",27-2023,"Umpires, Referees, and Other Sports Officials",,60,30.6,0.074,0.75,0.0,"30,090",9.4,0.0,0.0,0.0,0.0,0.0,"18,210","20,580","22,830","28,770","53,400",TRUE,
IN,26900,"Indianapolis-Carmel, IN",27-3043,Writers and Authors,,270,15.8,0.31,0.75,20.69,"43,040",5.0,10.44,12.76,17.88,23.23,38.59,"21,720","26,550","37,200","48,320","80,270",,
IN,29020,"Kokomo, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,300,6.3,7.909,0.75,17.79,"37,000",7.7,8.19,9.37,13.47,23.78,33.88,"17,030","19,500","28,030","49,460","70,470",,
IN,29020,"Kokomo, IN",27-2022,Coaches and Scouts,,50,10.4,1.267,0.75,0.0,"23,560",7.3,0.0,0.0,0.0,0.0,0.0,"16,320","17,570","19,620","23,970","39,500",TRUE,
IN,29020,"Kokomo, IN",27-1023,Floral Designers,,50,15.2,1.363,0.75,9.08,"18,890",2.7,7.67,8.12,8.88,9.9,11.22,"15,960","16,900","18,460","20,600","23,350",,
IN,29020,"Kokomo, IN",27-3031,Public Relations Specialists,,40,15.7,1.028,0.75,18.28,"38,010",5.5,9.92,11.92,15.88,24.56,28.37,"20,630","24,800","33,040","51,090","59,000",,
IN,29140,"Lafayette, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,030",16.6,12.422,0.75,18.49,"38,460",7.1,8.15,9.26,15.93,22.21,31.73,"16,950","19,260","33,140","46,200","65,990",,
IN,29140,"Lafayette, IN",27-2022,Coaches and Scouts,,200,12.9,2.364,0.75,0.0,"28,190",13.4,0.0,0.0,0.0,0.0,0.0,"15,940","16,850","18,370","27,130","49,020",TRUE,
IN,29140,"Lafayette, IN",27-3041,Editors,,40,44.8,0.467,0.74,22.07,"45,910",4.2,11.39,14.42,21.0,29.26,35.29,"23,690","29,980","43,680","60,860","73,410",,
IN,29140,"Lafayette, IN",27-1024,Graphic Designers,,60,21.4,0.664,0.75,17.63,"36,660",6.7,11.85,13.28,16.12,21.56,26.79,"24,650","27,630","33,520","44,840","55,710",,
IN,29140,"Lafayette, IN",27-4021,Photographers,,30,40.9,0.375,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
IN,29140,"Lafayette, IN",27-3031,Public Relations Specialists,,250,40.8,2.981,0.74,20.8,"43,270",6.3,10.41,16.65,20.22,22.91,33.0,"21,660","34,620","42,060","47,660","68,640",,
IN,29140,"Lafayette, IN",27-3022,Reporters and Correspondents,,50,46.4,0.635,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
IN,29140,"Lafayette, IN",27-3043,Writers and Authors,,0,0.0,0.0,0.74,20.45,"42,540",2.1,8.67,11.34,17.69,24.66,37.46,"18,030","23,590","36,780","51,290","77,910",,
IN,33140,"Michigan City-La Porte, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,250,9.8,6.062,0.74,16.56,"34,440",3.5,8.37,9.87,13.36,21.42,30.72,"17,410","20,530","27,790","44,560","63,900",,
IN,33140,"Michigan City-La Porte, IN",27-2022,Coaches and Scouts,,50,7.9,1.179,0.74,0.0,"25,380",8.1,0.0,0.0,0.0,0.0,0.0,"16,010","16,790","18,080","19,380","43,970",TRUE,
IN,33140,"Michigan City-La Porte, IN",27-1024,Graphic Designers,,40,17.2,0.863,0.74,14.28,"29,690",4.3,10.51,11.88,13.58,16.36,19.95,"21,850","24,720","28,240","34,030","41,490",,
IN,33140,"Michigan City-La Porte, IN",27-3031,Public Relations Specialists,,40,14.2,1.023,0.74,21.21,"44,120",5.3,12.01,15.13,23.15,26.77,28.85,"24,980","31,460","48,150","55,690","60,000",,
IN,34620,"Muncie, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,930,27.8,21.611,0.74,16.65,"34,630",6.6,8.16,9.37,15.63,18.64,28.31,"16,980","19,500","32,510","38,770","58,880",,
IN,34620,"Muncie, IN",27-2022,Coaches and Scouts,,210,37.4,4.854,0.74,0.0,"32,610",23.3,0.0,0.0,0.0,0.0,0.0,"16,120","17,190","18,970","33,240","68,960",TRUE,
IN,34620,"Muncie, IN",27-1024,Graphic Designers,,50,14.9,1.118,0.74,17.21,"35,790",3.1,10.37,14.83,17.39,20.36,22.53,"21,580","30,840","36,170","42,360","46,860",,
IN,34620,"Muncie, IN",27-4021,Photographers,,0,0.0,0.0,0.74,14.56,"30,280",4.0,9.0,13.52,15.65,16.96,17.75,"18,710","28,120","32,560","35,280","36,910",,
IN,34620,"Muncie, IN",27-3031,Public Relations Specialists,,70,22.6,1.728,0.74,21.75,"45,250",4.5,15.17,16.64,19.34,25.76,33.65,"31,560","34,610","40,230","53,570","69,990",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,900",7.7,15.317,0.74,16.89,"35,120",4.5,8.22,9.89,14.41,20.47,28.53,"17,110","20,560","29,980","42,570","59,340",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-4011,Audio and Video Equipment Technicians,,70,20.9,0.531,0.74,15.92,"33,110",6.0,9.52,11.37,13.79,19.34,27.2,"19,800","23,650","28,680","40,230","56,580",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-4012,Broadcast Technicians,,60,31.6,0.513,0.74,15.32,"31,860",4.9,8.92,10.58,14.22,18.78,22.64,"18,560","22,000","29,570","39,060","47,090",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-4031,"Camera Operators, Television, Video, and Motion Picture",,30,16.5,0.256,0.74,16.34,"33,990",7.2,9.86,11.7,14.61,18.42,21.99,"20,510","24,340","30,380","38,310","45,730",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-2022,Coaches and Scouts,,560,9.1,4.522,0.74,0.0,"26,240",8.7,0.0,0.0,0.0,0.0,0.0,"15,970","17,090","18,950","30,470","46,350",TRUE,
IN,43780,"South Bend-Mishawaka, IN-MI",27-1021,Commercial and Industrial Designers,,30,35.1,0.269,0.74,22.37,"46,520",3.9,15.4,17.38,21.16,27.43,32.8,"32,030","36,140","44,020","57,050","68,230",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-3041,Editors,,0,0.0,0.0,0.74,23.16,"48,180",7.0,12.86,16.09,20.59,27.99,34.85,"26,750","33,470","42,830","58,230","72,490",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-1023,Floral Designers,,70,22.7,0.574,0.74,11.88,"24,710",3.5,8.07,9.14,11.39,14.14,16.95,"16,790","19,000","23,690","29,410","35,260",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-1024,Graphic Designers,,180,12.2,1.429,0.74,18.02,"37,470",5.1,12.07,13.16,14.98,20.78,30.56,"25,110","27,380","31,160","43,220","63,560",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-1025,Interior Designers,,60,35.6,0.487,0.74,16.86,"35,070",13.1,8.18,9.29,15.4,22.55,27.21,"17,010","19,320","32,040","46,890","56,590",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-3091,Interpreters and Translators,,40,20.2,0.309,0.74,14.25,"29,630",5.7,7.8,8.62,15.05,17.62,22.23,"16,220","17,920","31,290","36,640","46,240",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-1026,Merchandise Displayers and Window Trimmers,,80,29.1,0.68,0.74,12.06,"25,080",3.8,8.33,9.71,11.47,13.69,16.32,"17,330","20,190","23,870","28,480","33,940",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-4021,Photographers,,90,11.3,0.701,0.74,12.46,"25,930",7.5,8.62,10.04,11.57,13.7,15.7,"17,920","20,890","24,060","28,500","32,650",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-2012,Producers and Directors,,80,30.8,0.616,0.74,21.16,"44,010",3.6,13.86,16.22,19.49,23.35,31.02,"28,820","33,730","40,540","48,580","64,510",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-3031,Public Relations Specialists,,180,9.7,1.436,0.74,20.58,"42,820",3.5,13.04,15.37,18.32,24.2,33.1,"27,120","31,970","38,100","50,340","68,840",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-3011,Radio and Television Announcers,,40,32.9,0.324,0.74,26.64,"55,420",12.0,9.55,12.58,21.09,33.35,44.51,"19,870","26,160","43,860","69,370","92,570",,
IN,43780,"South Bend-Mishawaka, IN-MI",27-3022,Reporters and Correspondents,,0,0.0,0.0,0.74,16.51,"34,340",9.8,10.84,12.65,15.22,17.62,21.15,"22,540","26,320","31,660","36,640","43,990",,
IN,45460,"Terre Haute, IN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,610,9.7,9.09,0.74,17.71,"36,830",6.1,8.2,9.65,14.6,23.28,32.47,"17,060","20,070","30,360","48,420","67,540",,
IN,45460,"Terre Haute, IN",27-2022,Coaches and Scouts,,190,7.9,2.873,0.74,0.0,"27,870",9.2,0.0,0.0,0.0,0.0,0.0,"16,150","17,420","19,690","38,810","49,100",TRUE,
IN,45460,"Terre Haute, IN",27-3041,Editors,,70,37.7,0.988,0.74,28.06,"58,370",8.3,15.1,23.16,31.12,34.15,35.96,"31,410","48,180","64,730","71,030","74,800",,
IN,45460,"Terre Haute, IN",27-1023,Floral Designers,,0,0.0,0.0,0.74,9.99,"20,780",4.5,7.78,8.5,9.94,11.48,13.25,"16,180","17,690","20,670","23,880","27,550",,
IN,45460,"Terre Haute, IN",27-1024,Graphic Designers,,50,9.4,0.735,0.74,15.36,"31,950",4.5,11.79,12.66,14.05,17.19,22.36,"24,510","26,320","29,230","35,750","46,520",,
IN,45460,"Terre Haute, IN",27-3031,Public Relations Specialists,,60,14.0,0.855,0.74,22.15,"46,070",6.7,12.66,16.44,20.69,24.45,32.71,"26,340","34,190","43,030","50,850","68,040",,
KS,29940,"Lawrence, KS",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,050",17.8,23.099,0.74,16.16,"33,610",4.9,8.17,9.32,12.22,20.79,28.89,"17,000","19,390","25,420","43,240","60,090",,
KS,29940,"Lawrence, KS",27-2022,Coaches and Scouts,,300,24.5,6.547,0.74,0.0,"23,400",4.2,0.0,0.0,0.0,0.0,0.0,"16,050","17,020","18,620","24,790","42,020",TRUE,
KS,29940,"Lawrence, KS",27-3041,Editors,,100,26.3,2.139,0.74,29.06,"60,440",6.2,14.14,18.51,27.57,40.56,44.14,"29,410","38,490","57,350","84,360","91,820",,
KS,29940,"Lawrence, KS",27-1024,Graphic Designers,,100,15.3,2.146,0.74,19.6,"40,770",5.3,10.21,13.02,18.66,22.31,37.6,"21,230","27,070","38,820","46,400","78,200",,
KS,29940,"Lawrence, KS",27-2012,Producers and Directors,,0,0.0,0.0,0.74,26.99,"56,130",13.8,14.56,19.07,24.22,37.82,43.34,"30,290","39,670","50,370","78,670","90,140",,
KS,29940,"Lawrence, KS",27-3031,Public Relations Specialists,,80,32.1,1.87,0.74,22.0,"45,760",5.1,11.39,16.26,23.91,26.85,28.61,"23,700","33,830","49,730","55,840","59,510",,
KS,31740,"Manhattan, KS",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,920,10.6,17.399,0.74,14.82,"30,830",6.1,8.03,9.03,12.35,19.41,26.28,"16,710","18,780","25,680","40,370","54,670",,
KS,31740,"Manhattan, KS",27-2022,Coaches and Scouts,,130,25.4,2.517,0.74,0.0,"22,700",9.8,0.0,0.0,0.0,0.0,0.0,"15,750","16,590","17,990","19,840","47,610",TRUE,
KS,31740,"Manhattan, KS",27-3041,Editors,,30,43.6,0.623,0.73,16.37,"34,060",12.5,8.6,11.76,13.82,21.72,27.59,"17,900","24,460","28,740","45,180","57,380",,
KS,31740,"Manhattan, KS",27-1024,Graphic Designers,,150,17.1,2.744,0.74,16.49,"34,290",4.6,10.32,12.0,14.9,20.06,25.09,"21,470","24,950","31,000","41,730","52,190",,
KS,31740,"Manhattan, KS",27-3091,Interpreters and Translators,,50,0.0,1.039,0.73,11.72,"24,370",3.1,9.53,9.95,10.64,11.34,17.54,"19,820","20,690","22,130","23,580","36,490",,
KS,31740,"Manhattan, KS",27-3031,Public Relations Specialists,,120,15.5,2.187,0.73,23.41,"48,690",4.1,14.92,18.16,22.89,28.35,34.03,"31,040","37,780","47,610","58,980","70,790",,
KS,45820,"Topeka, KS",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,510",22.5,14.21,0.73,18.85,"39,200",6.6,8.45,11.07,14.62,22.81,32.75,"17,580","23,020","30,400","47,450","68,120",,
KS,45820,"Topeka, KS",27-2022,Coaches and Scouts,,260,7.8,2.423,0.73,0.0,"31,970",12.9,0.0,0.0,0.0,0.0,0.0,"16,250","17,630","21,280","46,900","66,070",TRUE,
KS,45820,"Topeka, KS",27-3041,Editors,,50,40.4,0.477,0.73,22.76,"47,340",3.9,12.52,14.95,20.04,25.36,40.1,"26,040","31,090","41,690","52,740","83,410",,
KS,45820,"Topeka, KS",27-1024,Graphic Designers,,130,17.9,1.26,0.73,21.37,"44,460",4.3,14.02,16.57,20.32,24.1,30.19,"29,160","34,460","42,270","50,130","62,790",,
KS,45820,"Topeka, KS",27-4021,Photographers,,50,14.3,0.438,0.73,14.2,"29,530",13.0,7.75,8.4,10.08,17.25,28.15,"16,120","17,460","20,970","35,880","58,540",,
KS,45820,"Topeka, KS",27-2012,Producers and Directors,,40,35.4,0.367,0.73,20.03,"41,670",6.7,9.65,12.87,20.6,26.44,32.19,"20,070","26,780","42,850","54,990","66,950",,
KS,45820,"Topeka, KS",27-3031,Public Relations Specialists,,240,16.5,2.267,0.73,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
KS,45820,"Topeka, KS",27-3011,Radio and Television Announcers,,0,0.0,0.0,0.73,16.22,"33,740",12.7,8.2,9.67,14.31,20.19,29.1,"17,060","20,110","29,770","41,990","60,530",,
KS,45820,"Topeka, KS",27-3022,Reporters and Correspondents,,0,0.0,0.0,0.73,12.65,"26,310",3.2,7.83,8.71,11.27,15.26,21.09,"16,290","18,110","23,440","31,740","43,860",,
KS,45820,"Topeka, KS",27-3042,Technical Writers,,30,26.9,0.291,0.73,20.07,"41,750",3.7,16.02,17.99,19.58,21.97,25.75,"33,330","37,410","40,730","45,690","53,550",,
KS,48620,"Wichita, KS",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,430",10.4,12.266,0.73,20.09,"41,790",3.0,8.84,11.71,18.85,25.21,32.2,"18,390","24,360","39,210","52,430","66,970",,
KS,48620,"Wichita, KS",27-4012,Broadcast Technicians,,40,47.2,0.145,0.73,15.47,"32,190",3.0,9.45,11.88,15.73,17.9,20.51,"19,660","24,710","32,730","37,230","42,670",,
KS,48620,"Wichita, KS",27-2032,Choreographers,,80,41.1,0.294,0.73,8.75,"18,210",5.5,7.64,7.99,8.56,9.13,9.51,"15,900","16,610","17,800","18,990","19,790",,
KS,48620,"Wichita, KS",27-2022,Coaches and Scouts,,390,29.2,1.404,0.73,0.0,"27,640",10.0,0.0,0.0,0.0,0.0,0.0,"16,390","17,770","20,320","26,180","38,170",TRUE,
KS,48620,"Wichita, KS",27-1021,Commercial and Industrial Designers,,80,30.8,0.269,0.73,30.14,"62,680",5.1,15.84,21.1,27.53,37.71,50.94,"32,940","43,880","57,260","78,440","105,960",,
KS,48620,"Wichita, KS",27-3041,Editors,,80,24.6,0.276,0.73,22.81,"47,440",5.2,12.18,15.78,20.55,27.7,35.38,"25,340","32,820","42,740","57,610","73,590",,
KS,48620,"Wichita, KS",27-1023,Floral Designers,,90,45.4,0.318,0.73,10.45,"21,730",6.2,7.83,8.67,10.29,11.94,14.07,"16,290","18,040","21,400","24,830","29,270",,
KS,48620,"Wichita, KS",27-1024,Graphic Designers,,400,11.9,1.422,0.73,19.91,"41,400",3.0,11.16,15.72,18.43,23.42,28.62,"23,210","32,700","38,330","48,710","59,530",,
KS,48620,"Wichita, KS",27-1025,Interior Designers,,50,19.2,0.195,0.73,20.74,"43,150",3.6,15.62,17.01,19.51,22.72,29.96,"32,490","35,390","40,580","47,260","62,320",,
KS,48620,"Wichita, KS",27-3091,Interpreters and Translators,,110,47.2,0.393,0.73,16.72,"34,770",12.6,9.4,10.91,14.79,24.55,27.55,"19,550","22,690","30,760","51,060","57,300",,
KS,48620,"Wichita, KS",27-1026,Merchandise Displayers and Window Trimmers,,150,27.8,0.521,0.73,14.47,"30,100",12.4,8.9,10.66,12.77,15.76,22.44,"18,510","22,160","26,570","32,780","46,670",,
KS,48620,"Wichita, KS",27-2041,Music Directors and Composers,,0,0.0,0.0,0.73,18.88,"39,270",2.4,12.32,14.79,18.57,23.09,26.78,"25,630","30,760","38,620","48,040","55,710",,
KS,48620,"Wichita, KS",27-2042,Musicians and Singers,,170,31.5,0.617,0.73,20.48,0,4.6,18.97,19.7,20.93,22.15,22.89,0,0,0,0,0,,TRUE
KS,48620,"Wichita, KS",27-4021,Photographers,,170,15.1,0.625,0.73,16.17,"33,640",14.3,8.44,9.87,11.65,25.1,27.92,"17,560","20,540","24,220","52,210","58,080",,
KS,48620,"Wichita, KS",27-2012,Producers and Directors,,100,23.9,0.353,0.73,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
KS,48620,"Wichita, KS",27-3031,Public Relations Specialists,,360,7.0,1.283,0.73,22.93,"47,700",2.1,13.07,17.81,21.66,27.55,35.37,"27,190","37,040","45,060","57,300","73,580",,
KS,48620,"Wichita, KS",27-3011,Radio and Television Announcers,,80,29.3,0.277,0.73,20.88,"43,430",26.7,8.26,9.6,13.48,18.36,42.99,"17,190","19,970","28,030","38,180","89,420",,
KS,48620,"Wichita, KS",27-3022,Reporters and Correspondents,,100,25.0,0.348,0.73,22.24,"46,250",7.5,9.94,14.12,18.28,26.64,36.74,"20,680","29,360","38,010","55,400","76,430",,
